time,level,level_2,air_flow,air_flow_2,brightness
2021-10-29 20:00:00,61.67618182036612,57.910369628005554,16.794145468208526,789.7516667683919,107.61791747411093
2021-10-30 00:00:00,62.36157476902008,61.388876190715365,17.246542556197554,740.048334842258,107.01916704177856
2021-10-30 04:00:00,62.69421535862817,62.186052211523055,17.27184952541634,780.7717427147759,104.84874830245973
2021-10-30 08:00:00,59.78106600178613,60.77508282065392,16.979269741023028,769.3624277326796,104.7095822652181
2021-10-30 12:00:00,61.86500945356157,59.57157528267966,16.924894537263448,747.7329011281331,104.88249937693278
2021-10-30 16:00:00,62.71321567429437,59.65785545905431,16.748470868998105,788.2099049038358,105.3429162979126
2021-10-30 20:00:00,63.00314398871528,57.10204242600335,16.22957577639156,766.6659884558784,105.10541626612346
2021-10-31 00:00:00,66.89342384205924,61.88899318509632,17.225226136269395,727.4288292778863,104.8237502415975
2021-10-31 04:00:00,69.37116316336173,59.98212439029936,16.71725504346167,818.5262326770359,104.95125074386596
2021-10-31 08:00:00,65.96842240845714,61.00378853139423,17.056059206011415,771.7771004146999,104.93041772842408
2021-10-31 12:00:00,67.91331374380323,59.74041531483332,16.66024812514363,780.1996950149536,104.9587494214376
2021-10-31 16:00:00,68.64571751885944,59.83802541030778,16.86707139850858,751.3873081419204,104.82424294577704
2021-10-31 20:00:00,67.92877590523825,58.81284104916784,16.574547316543242,770.4324281268649,105.1204160372416
2021-11-01 00:00:00,67.45500686168671,55.34468517171012,15.79113199882358,759.9276025348239,105.08166542053225
2021-11-01 04:00:00,68.23528526888953,55.991518774297504,15.556142901295948,776.1375030729506,105.05166708628336
2021-11-01 08:00:00,63.82789564618359,59.88842823174264,16.816474667405824,782.6106161117553,104.94250087738035
2021-11-01 12:00:00,66.72841813378201,63.774007205271786,17.72280225692863,722.8128467401091,104.89583371480306
2021-11-01 16:00:00,67.82605682677693,64.68378677950965,17.965984888070782,752.4265409469605,105.03833274841308
2021-11-01 20:00:00,67.54950037929747,62.062570118374296,17.510728614734212,757.8619839350382,105.06499900817872
2021-11-02 00:00:00,68.65299476848708,55.25709112803141,15.502383107612845,773.8432662540012,104.9779170036316
2021-11-02 04:00:00,65.46682241227892,60.1186053442955,16.761154299759067,767.8557080374824,104.88000167210896
